id,nombre,descripcion,categoria,precio,imagen,codigo,stock
127,Bandola con seguro 1 1/2 Fiero,Bandola con seguro 1 1/2 Fiero,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694381.jpg,7501206694381,-4
128,Bandola destorcedor 1 Fiero,Bandola destorcedor 1 Fiero,Ferreteria,47,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694480.jpg,7501206694480,0
129,Bandola destorcedor 5/8 Fiero,Bandola destorcedor 5/8 Fiero,Ferreteria,26,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694466.jpg,7501206694466,2
130,Bandola destorcedor1/21 Fiero,Bandola destorcedor1/21 Fiero,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694459.jpg,7501206694459,2
131,Bandola Fashión de colores,Bandola Fashión de colores,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/12651456156.jpg,12651456156,-9
132,Bandola mosqueton 1/4 Fiero,Bandola mosqueton 1/4 Fiero,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694503.jpg,7501206694503,1
133,Bandola mosqueton 3/16 Fiero,Bandola mosqueton 3/16 Fiero,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694497.jpg,7501206694497,2
134,Bandola mosqueton 3/8 Fiero,Bandola mosqueton 3/8 Fiero,Ferreteria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694527.jpg,7501206694527,0
135,Bandola mosqueton 5/16 Fiero,Bandola mosqueton 5/16 Fiero,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206694510.jpg,7501206694510,2
136,Bandola mosqueton Fashion Pretul,Bandola mosqueton Fashion Pretul,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206618646.jpg,7501206618646,1
137,Baraja Poker Plastico,Baraja Poker Plastico,Papeleria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/100.jpg,100,9999
138,Barniz Entintado 250ml Chocolate Sayer ,Barniz Entintado 250ml Chocolate Sayer ,Pinturas,78,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501564556093.jpg,7501564556093,0
139,Barniz Entintado Chocolate 1L,Barniz Entintado Chocolate 1L,Pinturas,265,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501564556116.jpg,7501564556116,0
140,Barniz Transparente Sayer 1L,Barniz Transparente Sayer 1L,Ferreteria,275,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501564503974.jpg,7501564503974,1
141,Barniz Transparente Sayer 250ml,Barniz Transparente Sayer 250ml,Ferreteria,85,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501564503967.jpg,7501564503967,1
142,Base Para Medidor ,Base Para Medidor ,Ferreteria,185,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240606246.jpg,7506240606246,0
143,Bateria AAA Alkalina Voltech,Bateria AAA Alkalina Voltech,Ferreteria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8961351683.jpg,8961351683,9999
144,Bateria Doble AA Alcalina Voltech,Bateria Doble AA Alcalina Voltech,Ferreteria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/186135146.jpg,186135146,9999
145,Bicolor Jumbo Smarty,Bicolor Jumbo Smarty,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257104216.jpg,787257104216,5
146,Bicolor Monster (smarty),Bicolor Monster (smarty),Papeleria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257135159.jpg,787257135159,0
147,Billete Gigante,Billete Gigante,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/107.jpg,107,9999
148,Birlos Para Lamina,Birlos Para Lamina,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/61431658146.jpg,61431658146,9937
149,Bisagra 1 1/2 X 1 3/16 Hermex,Bisagra 1 1/2 X 1 3/16 Hermex,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669037.jpg,7501206669037,12
150,Bisagra 1 X 7/8 Hermex,Bisagra 1 X 7/8 Hermex,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669020.jpg,7501206669020,11
151,Bisagra 2 1/2X1 5/8 Hermex,Bisagra 2 1/2X1 5/8 Hermex,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669051.jpg,7501206669051,9975
152,Bisagra 2 1/2X1 9/16 Hermex,Bisagra 2 1/2X1 9/16 Hermex,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669056.jpg,7501206669056,17
153,Bisagra 2 X 1 1/2,Bisagra 2 X 1 1/2,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669044.jpg,7501206669044,3
154,Bisagra 3 X 2 rectangular HERMEX,Bisagra 3 X 2 rectangular HERMEX,Ferreteria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669068.jpg,7501206669068,4
155,Bisagra 4 X 2 3/4 Hermex,Bisagra 4 X 2 3/4 Hermex,Ferreteria,29,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206669082.jpg,7501206669082,15
156,Bisagra Para Tubular 1/2 ,Bisagra Para Tubular 1/2 ,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603573.jpg,7506240603573,16
157,Bisagra Para Tubular 5/8,Bisagra Para Tubular 5/8,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240603580.jpg,7506240603580,10
158,Bisagra Rectangular Acero 1 Hermex,Bisagra Rectangular Acero 1 Hermex,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/861321631.jpg,861321631,9999
159,Block Cuadro Chico 50h Rayter,Block Cuadro Chico 50h Rayter,Papeleria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005865224.jpg,7502005865224,9999
160,Block De Notas 1/4 Autocopiante Rayter,Block De Notas 1/4 Autocopiante Rayter,Papeleria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800058.jpg,7502005800058,9994
161,Block De Notas 1/4 Duplicado Rayter,Block De Notas 1/4 Duplicado Rayter,Papeleria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800010.jpg,7502005800010,9
162,Block De Notas 1/4 Original Rayter,Block De Notas 1/4 Original Rayter,Papeleria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800461.jpg,7502005800461,-2
163,Block De Notas Duplicado 1/2 Rayter,Block De Notas Duplicado 1/2 Rayter,Papeleria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800034.jpg,7502005800034,9996
164,Block de remisión duplicado paq 6pz 1/4 Rayter,Block de remisión duplicado paq 6pz 1/4 Rayter,Papeleria,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800188.jpg,7502005800188,4
165,Block De Remision Media Carta Rayter,Block De Remision Media Carta Rayter,Papeleria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005800072.jpg,7502005800072,9999
166,Block Hoja Milimetrica,Block Hoja Milimetrica,Papeleria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501249812002.jpg,7501249812002,9999
167,Block Papel Milimetrico,Block Papel Milimetrico,Papeleria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005861844.jpg,7502005861844,9999
168,Block Recibo De Dinero 100h Trebol,Block Recibo De Dinero 100h Trebol,Papeleria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502219021485.jpg,7502219021485,9996
169,Block Remision 1/2 Carta C50h Original Y Copia,Block Remision 1/2 Carta C50h Original Y Copia,Papeleria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501281983424.jpg,7501281983424,9999
170,Block Tabular 4 Columnas,Block Tabular 4 Columnas,Papeleria,85,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005802571.jpg,7502005802571,3
171,Bola unicel No. 0,Bola unicel No. 0,Papeleria,1.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787254656.jpg,787254656,-6
172,Bola unicel No. 1,Bola unicel No. 1,Papeleria,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/86165961281.jpg,86165961281,17
173,Bola unicel No. 2,Bola unicel No. 2,Papeleria,2.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/613516.jpg,613516,9962
174,Bola unicel No. 3,Bola unicel No. 3,Papeleria,3,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7865434354.jpg,7865434354,8
175,Bola unicel No. 4,Bola unicel No. 4,Papeleria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/784165161.jpg,784165161,5
176,Bola unicel No. 5,Bola unicel No. 5,Papeleria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/765156130.jpg,765156130,3
177,Bola unicel No. 6,Bola unicel No. 6,Papeleria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8975468445.jpg,8975468445,2
178,Bola unicel No. 7,Bola unicel No. 7,Papeleria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8456156411.jpg,8456156411,2
179,Bola unicel No. 8,Bola unicel No. 8,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/785165161.jpg,785165161,0
180,Bolsa De Globos No6 100pz Payaso,Bolsa De Globos No6 100pz Payaso,Papeleria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501060400364.jpg,7501060400364,0
181,Bolsa De Regalo Grande,Bolsa De Regalo Grande,Papeleria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/751214537638.jpg,751214537638,9999
182,Bolsa Para Regalo Grande ,Bolsa Para Regalo Grande ,Papeleria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501091825037.jpg,7501091825037,9999
183,Bolsa Para Regalo Kraft,Bolsa Para Regalo Kraft,Papeleria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/751214558640.jpg,751214558640,9999
184,Bolsa Para Regalo Kraft Mediana,Bolsa Para Regalo Kraft Mediana,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/751214558701.jpg,751214558701,9999
185,Bolsa Para Regalo Mediana,Bolsa Para Regalo Mediana,Papeleria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/751214314956.jpg,751214314956,9999
186,Bolsa Portalapiz Personaje,Bolsa Portalapiz Personaje,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/101.jpg,101,9999
187,Bomba De Aire Para Bicicleta Chica Windsor,Bomba De Aire Para Bicicleta Chica Windsor,Bicicletas,180,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/15610310351.jpg,15610310351,0
188,Bomba De Aire Para Bicicleta Grande Windsor,Bomba De Aire Para Bicicleta Grande Windsor,Bicicletas,235,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/626320366.jpg,626320366,1
189,Bomba Inflador Para Globo ,Bomba Inflador Para Globo ,Papeleria,45,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501114872260.jpg,7501114872260,1
190,Bomba manual para inflar ,Bomba manual para inflar ,Ferreteria,149,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206640050.jpg,7501206640050,0
191,Bomba para inflar Pretul,Bomba para inflar Pretul,Ferreteria,49,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240640240.jpg,7506240640240,0
192,bomba para inflar Windsor grande,bomba para inflar Windsor grande,Bicicletas,185,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4515646465.jpg,4515646465,0
193,Boquilla con encendido elec. Truper,Boquilla con encendido elec. Truper,Ferreteria,255,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696521.jpg,7501206696521,1
194,Borrador Chico Pelikan,Borrador Chico Pelikan,Papeleria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501015213247.jpg,7501015213247,33
195,Borrador grande de migajon,Borrador grande de migajon,Papeleria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/6543214354.jpg,6543214354,10
196,Bote Galvanizado Chico para Foco 75w,Bote Galvanizado Chico para Foco 75w,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/3165165131.jpg,3165165131,2
197,Bote Galvanizado Grande para Foco 75w,Bote Galvanizado Grande para Foco 75w,Ferreteria,26,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5635413214.jpg,5635413214,0
198,Bote para lampara 10X8.5cm volteck,Bote para lampara 10X8.5cm volteck,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7613516315.jpg,7613516315,10
199,Bote para lampara 12X11 volteck,Bote para lampara 12X11 volteck,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/73561681651.jpg,73561681651,10
200,Brida Para Cortinero Redondo Hermex,Brida Para Cortinero Redondo Hermex,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240660620.jpg,7506240660620,0
201,Brida para multiconector de tinaco Foset,Brida para multiconector de tinaco Foset,Ferreteria,63,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240681205.jpg,7506240681205,1
202,Broca 1/16 Fierro Truper,Broca 1/16 Fierro Truper,Ferreteria,14,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645918.jpg,7501206645918,2
203,Broca 1/4X4 Fierro Truper,Broca 1/4X4 Fierro Truper,Ferreteria,42,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206646038.jpg,7501206646038,2
204,Broca 1/8X3 Fierro Truper,Broca 1/8X3 Fierro Truper,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645956.jpg,7501206645956,3
205,Broca 11X64 Fierro Truper,Broca 11X64 Fierro Truper,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645987.jpg,7501206645987,0
206,Broca 3/16 Fierro Truper,Broca 3/16 Fierro Truper,Ferreteria,26,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645994.jpg,7501206645994,0
207,Broca 3/32 Fierro Truper,Broca 3/32 Fierro Truper,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645932.jpg,7501206645932,10
208,Broca 3/8X5 Fierro Truper ,Broca 3/8X5 Fierro Truper ,Ferreteria,95,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206646069.jpg,7501206646069,4
209,Broca 5/16 Fierro Truper,Broca 5/16 Fierro Truper,Ferreteria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206646052.jpg,7501206646052,4
210,Broca 5/32 Fierro Truper,Broca 5/32 Fierro Truper,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645970.jpg,7501206645970,15
211,Broca 7/64 Fierro Truper,Broca 7/64 Fierro Truper,Ferreteria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645949.jpg,7501206645949,-6
212,Broca 9/64 Fierro Truper,Broca 9/64 Fierro Truper,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206645963.jpg,7501206645963,9
213,Broca Concreto 1/2X6 IRWIN,Broca Concreto 1/2X6 IRWIN,Ferreteria,105,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634488.jpg,7501206634488,-1
214,Broca Concreto 1/2X6 Truper,Broca Concreto 1/2X6 Truper,Ferreteria,79,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634485.jpg,7501206634485,-1
215,Broca Concreto 1/4x4 Truper,Broca Concreto 1/4x4 Truper,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634479.jpg,7501206634479,6
216,Broca Concreto 1/4x6 Truper,Broca Concreto 1/4x6 Truper,Ferreteria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634486.jpg,7501206634486,5
217,Broca concreto 3/16x6 truper,Broca concreto 3/16x6 truper,Ferreteria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7661321635416.jpg,7661321635416,2
218,Broca Concreto 3/8X12 Truper,Broca Concreto 3/8X12 Truper,Ferreteria,44,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/761251316516.jpg,761251316516,0
219,Broca Concreto 3/8X6 Truper,Broca Concreto 3/8X6 Truper,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634547.jpg,7501206634547,1
220,Broca Concreto 5/16 X 4 Truper,Broca Concreto 5/16 X 4 Truper,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634509.jpg,7501206634509,0
221,Broca Concreto 5/16 X 6 Truper,Broca Concreto 5/16 X 6 Truper,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634516.jpg,7501206634516,4
222,Broca escalonada 3/16 - 1/2 Truper,Broca escalonada 3/16 - 1/2 Truper,Ferreteria,149,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240670315.jpg,7506240670315,0
223,Broca para fierro 1/2 trublack Truper ,Broca para fierro 1/2 trublack Truper ,Ferreteria,200,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/761316306151.jpg,761316306151,1
224,Broca para fierro 7/32 Truper,Broca para fierro 7/32 Truper,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/75161616510.jpg,75161616510,5
225,Broca plana 25mm 1 pulgada pretul,Broca plana 25mm 1 pulgada pretul,Ferreteria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240679554.jpg,7506240679554,0
226,Broca plana 3/4 pretul,Broca plana 3/4 pretul,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240679530.jpg,7506240679530,0
227,Brocas concreto juego 4pz Truper,Brocas concreto juego 4pz Truper,Ferreteria,62,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502309737067.jpg,7502309737067,2
228,Brocas para Concreto Jgo. 5 Piezas Pretul,Brocas para Concreto Jgo. 5 Piezas Pretul,Ferreteria,68,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206636145.jpg,7501206636145,0
229,Brocas para Concreto Pretul Varios Tamaños,Brocas para Concreto Pretul Varios Tamaños,Ferreteria,53,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206634295.jpg,7501206634295,0
230,Brocas para vidrio jgo 4pz Truper,Brocas para vidrio jgo 4pz Truper,Ferreteria,158,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240689829.jpg,7506240689829,2
231,Brocasierra kit 3pz Pretul,Brocasierra kit 3pz Pretul,Ferreteria,75,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206624272.jpg,7501206624272,1
